venue,year,identifier,heading,title,authors,page_range,length,electronic_edition,comment
icml,2024,conf/icml/icml2024,,Rapid Learning without Catastrophic Forgetting in the Morris Water Maze.,Raymond Wang; Jaedong Hwang; Akhilan Boopathy; Ila R. Fiete,,0,https://openreview.net/forum?id=i9C4Kwm56G,
icml,2024,conf/icml/icml2024,,Language-guided Skill Learning with Temporal Variational Inference.,Haotian Fu; Pratyusha Sharma; Elias Stengel-Eskin; George Konidaris; Nicolas Le Roux; Marc-Alexandre Côté; Xingdi Yuan,,0,https://openreview.net/forum?id=awo5H10K6v,
icml,2024,conf/icml/icml2024,,D-Flow: Differentiating through Flows for Controlled Generation.,Heli Ben-Hamu; Omri Puny; Itai Gat; Brian Karrer; Uriel Singer; Yaron Lipman,,0,https://openreview.net/forum?id=SE20BFqj6J,
icml,2024,conf/icml/icml2024,,CogBench: a large language model walks into a psychology lab.,Julian Coda-Forno; Marcel Binz; Jane X. Wang; Eric Schulz,,0,https://openreview.net/forum?id=Q3104y8djk,
icml,2024,conf/icml/icml2024,,Optimally Improving Cooperative Learning in a Social Setting.,Shahrzad Haddadan; Cheng Xin; Jie Gao,,0,https://openreview.net/forum?id=Sz9mAYuqlE,
icml,2024,conf/icml/icml2024,,Position: Why Tabular Foundation Models Should Be a Research Priority.,Boris van Breugel; Mihaela van der Schaar,,0,https://openreview.net/forum?id=amRSBdZlw9,
icml,2024,conf/icml/icml2024,,MusicFlow: Cascaded Flow Matching for Text Guided Music Generation.,K. R. Prajwal; Bowen Shi; Matthew Le; Apoorv Vyas; Andros Tjandra; Mahi Luthra; Baishan Guo; Huiyu Wang; Triantafyllos Afouras; David Kant; Wei-Ning Hsu,,0,https://openreview.net/forum?id=kOczKjmYum,
icml,2024,conf/icml/icml2024,,Profile Reconstruction from Private Sketches.,Hao Wu; Rasmus Pagh,,0,https://openreview.net/forum?id=AqGCEHK9dZ,
icml,2024,conf/icml/icml2024,,A Dynamical Model of Neural Scaling Laws.,Blake Bordelon; Alexander B. Atanasov; Cengiz Pehlevan,,0,https://openreview.net/forum?id=nbOY1OmtRc,
icml,2024,conf/icml/icml2024,,An Efficient Self-Learning Framework For Interactive Spoken Dialog Systems.,Hitesh Tulsiani; David M. Chan; Shalini Ghosh; Garima Lalwani; Prabhat Pandey; Ankish Bansal; Sri Garimella; Ariya Rastrow; Björn Hoffmeister,,0,https://openreview.net/forum?id=4uTJfGYA2t,
icml,2024,conf/icml/icml2024,,Interpreting and Improving Diffusion Models from an Optimization Perspective.,Frank Permenter; Chenyang Yuan,,0,https://openreview.net/forum?id=o2ND9v0CeK,
icml,2024,conf/icml/icml2024,,A General Online Algorithm for Optimizing Complex Performance Metrics.,Wojciech Kotlowski; Marek Wydmuch; Erik Schultheis; Rohit Babbar; Krzysztof Dembczynski,,0,https://openreview.net/forum?id=pfnBLXgFVS,
icml,2024,conf/icml/icml2024,,Visual Representation Learning with Stochastic Frame Prediction.,Huiwon Jang; Dongyoung Kim; Junsu Kim; Jinwoo Shin; Pieter Abbeel; Younggyo Seo,,0,https://openreview.net/forum?id=rI6lxIX0uX,
icml,2024,conf/icml/icml2024,,Algorithm of Thoughts: Enhancing Exploration of Ideas in Large Language Models.,Bilgehan Sel; Ahmad Al-Tawaha; Vanshaj Khattar; Ruoxi Jia; Ming Jin,,0,https://openreview.net/forum?id=KJL2b6BthC,
icml,2024,conf/icml/icml2024,,Safety Fine-Tuning at (Almost) No Cost: A Baseline for Vision Large Language Models.,Yongshuo Zong; Ondrej Bohdal; Tingyang Yu; Yongxin Yang; Timothy M. Hospedales,,0,https://openreview.net/forum?id=bWZKvF0g7G,
icml,2024,conf/icml/icml2024,,Graph Positional and Structural Encoder.,Semih Cantürk; Renming Liu; Olivier Lapointe-Gagné; Vincent Létourneau; Guy Wolf; Dominique Beaini; Ladislav Rampásek,,0,https://openreview.net/forum?id=UTSCK582Yo,
icml,2024,conf/icml/icml2024,,Sliding Down the Stairs: How Correlated Latent Variables Accelerate Learning with Neural Networks.,Lorenzo Bardone; Sebastian Goldt,,0,https://openreview.net/forum?id=9iGdh0wAgB,
icml,2024,conf/icml/icml2024,,Feature Reuse and Scaling: Understanding Transfer Learning with Protein Language Models.,Francesca-Zhoufan Li; Ava P. Amini; Yisong Yue; Kevin K. Yang; Alex Xijie Lu,,0,https://openreview.net/forum?id=wdTiuvd0fR,
icml,2024,conf/icml/icml2024,,MADA: Meta-Adaptive Optimizers Through Hyper-Gradient Descent.,Kaan Ozkara; Can Karakus; Parameswaran Raman; Mingyi Hong; Shoham Sabach; Branislav Kveton; Volkan Cevher,,0,https://openreview.net/forum?id=tASXcrMekp,
icml,2024,conf/icml/icml2024,,Successor Features for Efficient Multi-Subject Controlled Text Generation.,Meng Cao; Mehdi Fatemi; Jackie C. K. Cheung; Samira Shabanian,,0,https://openreview.net/forum?id=LJcIIhqGDN,
icml,2024,conf/icml/icml2024,,Generalization to New Sequential Decision Making Tasks with In-Context Learning.,Sharath Chandra Raparthy; Eric Hambro; Robert Kirk; Mikael Henaff; Roberta Raileanu,,0,https://openreview.net/forum?id=lVQ4FUZ6dp,
icml,2024,conf/icml/icml2024,,Coactive Learning for Large Language Models using Implicit User Feedback.,Aaron David Tucker; Kianté Brantley; Adam Cahall; Thorsten Joachims,,0,https://openreview.net/forum?id=rVWsTjMW1m,
icml,2024,conf/icml/icml2024,,SuDA: Support-based Domain Adaptation for Sim2Real Hinge Joint Tracking with Flexible Sensors.,Jiawei Fang; Haishan Song; Chengxu Zuo; Xiaoxia Gao; Xiaowei Chen; Shihui Guo; Yipeng Qin,,0,https://openreview.net/forum?id=ENNGAY5uKC,
icml,2024,conf/icml/icml2024,,Simple Ingredients for Offline Reinforcement Learning.,Edoardo Cetin; Andrea Tirinzoni; Matteo Pirotta; Alessandro Lazaric; Yann Ollivier; Ahmed Touati,,0,https://openreview.net/forum?id=japBn31gXC,
icml,2024,conf/icml/icml2024,,The Balanced-Pairwise-Affinities Feature Transform.,Daniel Shalam; Simon Korman,,0,https://openreview.net/forum?id=pspyQm4ko0,
icml,2024,conf/icml/icml2024,,Weakly Convex Regularisers for Inverse Problems: Convergence of Critical Points and Primal-Dual Optimisation.,Zakhar Shumaylov; Jeremy Budd; Subhadip Mukherjee; Carola-Bibiane Schönlieb,,0,https://openreview.net/forum?id=E8FpcUyPuS,
icml,2024,conf/icml/icml2024,,DisCo-Diff: Enhancing Continuous Diffusion Models with Discrete Latents.,Yilun Xu; Gabriele Corso; Tommi S. Jaakkola; Arash Vahdat; Karsten Kreis,,0,https://openreview.net/forum?id=psup68MBvt,
icml,2024,conf/icml/icml2024,,Position: Stop Making Unscientific AGI Performance Claims.,Patrick Altmeyer; Andrew M. Demetriou; Antony Bartlett; Cynthia C. S. Liem,,0,https://openreview.net/forum?id=AIXUuLCuMe,
icml,2024,conf/icml/icml2024,,Partially Stochastic Infinitely Deep Bayesian Neural Networks.,Sergio Calvo-Ordoñez; Matthieu Meunier; Francesco Piatti; Yuantao Shi,,0,https://openreview.net/forum?id=jNab9mXEyj,
icml,2024,conf/icml/icml2024,,Improving Instruction Following in Language Models through Proxy-Based Uncertainty Estimation.,JoonHo Lee; Jae Oh Woo; Juree Seok; Parisa Hassanzadeh; Wooseok Jang; JuYoun Son; Sima Didari; Baruch Gutow; Heng Hao; Hankyu Moon; Wenjun Hu; Yeong-Dae Kwon; Taehee Lee; Seungjai Min,,0,https://openreview.net/forum?id=eCCaHZKdl4,
icml,2024,conf/icml/icml2024,,Towards Efficient Exact Optimization of Language Model Alignment.,Haozhe Ji; Cheng Lu; Yilin Niu; Pei Ke; Hongning Wang; Jun Zhu; Jie Tang; Minlie Huang,,0,https://openreview.net/forum?id=66k81s33p3,
icml,2024,conf/icml/icml2024,,Universal Gradient Methods for Stochastic Convex Optimization.,Anton Rodomanov; Ali Kavis; Yongtao Wu; Kimon Antonakopoulos; Volkan Cevher,,0,https://openreview.net/forum?id=Wnhp34K5jR,
icml,2024,conf/icml/icml2024,,VITS : Variational Inference Thompson Sampling for contextual bandits.,Pierre Clavier; Tom Huix; Alain Oliviero Durmus,,0,https://openreview.net/forum?id=a1GvTbadqA,
icml,2024,conf/icml/icml2024,,Learning Iterative Reasoning through Energy Diffusion.,Yilun Du; Jiayuan Mao; Joshua B. Tenenbaum,,0,https://openreview.net/forum?id=CduFAALvGe,
icml,2024,conf/icml/icml2024,,"Balanced Data, Imbalanced Spectra: Unveiling Class Disparities with Spectral Imbalance.",Chiraag Kaushik; Ran Liu; Chi-Heng Lin; Amrit Khera; Matthew Y. Jin; Wenrui Ma; Vidya Muthukumar; Eva L. Dyer,,0,https://openreview.net/forum?id=s4EYBJ30WY,
icml,2024,conf/icml/icml2024,,Thermometer: Towards Universal Calibration for Large Language Models.,Maohao Shen; Subhro Das; Kristjan H. Greenewald; Prasanna Sattigeri; Gregory W. Wornell; Soumya Ghosh,,0,https://openreview.net/forum?id=nP7Q1PnuLK,
icml,2024,conf/icml/icml2024,,Large Scale Dataset Distillation with Domain Shift.,Noel Loo; Alaa Maalouf; Ramin M. Hasani; Mathias Lechner; Alexander Amini; Daniela Rus,,0,https://openreview.net/forum?id=0FWPKHMCSc,
icml,2024,conf/icml/icml2024,,Efficient World Models with Context-Aware Tokenization.,Vincent Micheli; Eloi Alonso; François Fleuret,,0,https://openreview.net/forum?id=BiWIERWBFX,
icml,2024,conf/icml/icml2024,,Random features models: a way to study the success of naive imputation.,Alexis Ayme; Claire Boyer; Aymeric Dieuleveut; Erwan Scornet,,0,https://openreview.net/forum?id=B5g6y7JlMw,
icml,2024,conf/icml/icml2024,,Long Range Propagation on Continuous-Time Dynamic Graphs.,Alessio Gravina; Giulio Lovisotto; Claudio Gallicchio; Davide Bacciu; Claas Grohnfeldt,,0,https://openreview.net/forum?id=gVg8V9isul,
icml,2024,conf/icml/icml2024,,Improved Modelling of Federated Datasets using Mixtures-of-Dirichlet-Multinomials.,Jonathan Scott; Áine Cahill,,0,https://openreview.net/forum?id=01M0N8VgfB,
icml,2024,conf/icml/icml2024,,Simplicity Bias of Two-Layer Networks beyond Linearly Separable Data.,Nikita Tsoy; Nikola Konstantinov,,0,https://openreview.net/forum?id=eGZH3HCuGm,
icml,2024,conf/icml/icml2024,,"In value-based deep reinforcement learning, a pruned network is a good network.",Johan Samir Obando-Ceron; Aaron C. Courville; Pablo Samuel Castro,,0,https://openreview.net/forum?id=seo9V9QRZp,
icml,2024,conf/icml/icml2024,,Differentially Private Domain Adaptation with Theoretical Guarantees.,Raef Bassily; Corinna Cortes; Anqi Mao; Mehryar Mohri,,0,https://openreview.net/forum?id=kkqIEp2bRa,
icml,2024,conf/icml/icml2024,,Reinforcement Learning from Reachability Specifications: PAC Guarantees with Expected Conditional Distance.,Jakub Svoboda; Suguman Bansal; Krishnendu Chatterjee,,0,https://openreview.net/forum?id=mXUDDL4r1Q,
icml,2024,conf/icml/icml2024,,Do Large Code Models Understand Programming Concepts? Counterfactual Analysis for Code Predicates.,Ashish Hooda; Mihai Christodorescu; Miltiadis Allamanis; Aaron Wilson; Kassem Fawaz; Somesh Jha,,0,https://openreview.net/forum?id=ADnUzsmsLW,
icml,2024,conf/icml/icml2024,,Language Models as Science Tutors.,Alexis Chevalier; Jiayi Geng; Alexander Wettig; Howard Chen; Sebastian Mizera; Toni Annala; Max Jameson Aragon; Arturo Rodríguez Fanlo; Simon Frieder; Simon Machado; Akshara Prabhakar; Ellie Thieu; Jiachen T. Wang; Zirui Wang; Xindi Wu; Mengzhou Xia; Wenhan Xia; Jiatong Yu; Junjie Zhu; Zhiyong Jason Ren; Sanjeev Arora; Danqi Chen,,0,https://openreview.net/forum?id=WFyolnFZOR,
icml,2024,conf/icml/icml2024,,Simulation of Graph Algorithms with Looped Transformers.,Artur Back de Luca; Kimon Fountoulakis,,0,https://openreview.net/forum?id=aA2326y3hf,
icml,2024,conf/icml/icml2024,,MusicRL: Aligning Music Generation to Human Preferences.,Geoffrey Cideron; Sertan Girgin; Mauro Verzetti; Damien Vincent; Matej Kastelic; Zalán Borsos; Brian McWilliams; Victor Ungureanu; Olivier Bachem; Olivier Pietquin; Matthieu Geist; Léonard Hussenot; Neil Zeghidour; Andrea Agostinelli,,0,https://openreview.net/forum?id=EruV94XRDs,
icml,2024,conf/icml/icml2024,,Benchmarking and Building Long-Context Retrieval Models with LoCo and M2-BERT.,Jon Saad-Falcon; Daniel Y. Fu; Simran Arora; Neel Guha; Christopher Ré,,0,https://openreview.net/forum?id=HkCRgoGtt6,
icml,2024,conf/icml/icml2024,,Probabilistic Subgoal Representations for Hierarchical Reinforcement Learning.,Vivienne Huiling Wang; Tinghuai Wang; Wenyan Yang; Joni-Kristian Kämäräinen; Joni Pajarinen,,0,https://openreview.net/forum?id=b6AwZauZPV,
icml,2024,conf/icml/icml2024,,A Sparsity Principle for Partially Observable Causal Representation Learning.,Danru Xu; Dingling Yao; Sébastien Lachapelle; Perouz Taslakian; Julius von Kügelgen; Francesco Locatello; Sara Magliacane,,0,https://openreview.net/forum?id=MKGrRVODWR,
icml,2024,conf/icml/icml2024,,Federated Combinatorial Multi-Agent Multi-Armed Bandits.,Fares Fourati; Mohamed-Slim Alouini; Vaneet Aggarwal,,0,https://openreview.net/forum?id=lrFwPeDdEQ,
icml,2024,conf/icml/icml2024,,Variance-reduced Zeroth-Order Methods for Fine-Tuning Language Models.,Tanmay Gautam; Youngsuk Park; Hao Zhou; Parameswaran Raman; Wooseok Ha,,0,https://openreview.net/forum?id=VHO4nE7v41,
icml,2024,conf/icml/icml2024,,Long Is More for Alignment: A Simple but Tough-to-Beat Baseline for Instruction Fine-Tuning.,Hao Zhao; Maksym Andriushchenko; Francesco Croce; Nicolas Flammarion,,0,https://openreview.net/forum?id=0AZAjkXhit,
icml,2024,conf/icml/icml2024,,A Unified View of FANOVA: A Comprehensive Bayesian Framework for Component Selection and Estimation.,Yosra Marnissi; Maxime Leiber,,0,https://openreview.net/forum?id=dV9QGostQk,
icml,2024,conf/icml/icml2024,,PARCv2: Physics-aware Recurrent Convolutional Neural Networks for Spatiotemporal Dynamics Modeling.,Phong C. H. Nguyen; Xinlun Cheng; Shahab Azarfar; Pradeep K. Seshadri; Yen Thi Nguyen; Munho Kim; Sanghun Choi; H. S. Udaykumar; Stephen Baek,,0,https://openreview.net/forum?id=T0zR4mdSce,
icml,2024,conf/icml/icml2024,,Disguised Copyright Infringement of Latent Diffusion Models.,Yiwei Lu; Matthew Y. R. Yang; Zuoqiu Liu; Gautam Kamath; Yaoliang Yu,,0,https://openreview.net/forum?id=q5Bg858Hef,
icml,2024,conf/icml/icml2024,,Inherent Trade-Offs between Diversity and Stability in Multi-Task Benchmarks.,Guanhua Zhang; Moritz Hardt,,0,https://openreview.net/forum?id=fwxnHViGNj,
icml,2024,conf/icml/icml2024,,LayerMerge: Neural Network Depth Compression through Layer Pruning and Merging.,Jinuk Kim; Marwa El Halabi; Mingi Ji; Hyun Oh Song,,0,https://openreview.net/forum?id=uDoy7AGvEC,
icml,2024,conf/icml/icml2024,,How Spurious Features are Memorized: Precise Analysis for Random and NTK Features.,Simone Bombari; Marco Mondelli,,0,https://openreview.net/forum?id=o6N1Bqay0k,
icml,2024,conf/icml/icml2024,,Building Socially-Equitable Public Models.,Yejia Liu; Jianyi Yang; Pengfei Li; Tongxin Li; Shaolei Ren,,0,https://openreview.net/forum?id=PudBRuNa8r,
icml,2024,conf/icml/icml2024,,KISA: A Unified Keyframe Identifier and Skill Annotator for Long-Horizon Robotics Demonstrations.,Longxin Kou; Fei Ni; Yan Zheng; Jinyi Liu; Yifu Yuan; Zibin Dong; Jianye Hao,,0,https://openreview.net/forum?id=oCI9gHocws,
icml,2024,conf/icml/icml2024,,Representation Surgery: Theory and Practice of Affine Steering.,Shashwat Singh; Shauli Ravfogel; Jonathan Herzig; Roee Aharoni; Ryan Cotterell; Ponnurangam Kumaraguru,,0,https://openreview.net/forum?id=GwA4go0Mw4,
icml,2024,conf/icml/icml2024,,Exploration-Driven Policy Optimization in RLHF: Theoretical Insights on Efficient Data Utilization.,Yihan Du; Anna Winnicki; Gal Dalal; Shie Mannor; R. Srikant,,0,https://openreview.net/forum?id=hLGxDYo0eF,
icml,2024,conf/icml/icml2024,,Chasing Convex Functions with Long-term Constraints.,Adam Lechowicz; Nicolas Christianson; Bo Sun; Noman Bashir; Mohammad Hajiesmaili; Adam Wierman; Prashant J. Shenoy,,0,https://openreview.net/forum?id=hRBdOHVn7y,
icml,2024,conf/icml/icml2024,,An Explicit Frame Construction for Normalizing 3D Point Clouds.,Justin M. Baker; Shih-Hsin Wang; Tommaso de Fernex; Bao Wang,,0,https://openreview.net/forum?id=SZ0JnRxi0x,
icml,2024,conf/icml/icml2024,,Simultaneous identification of models and parameters of scientific simulators.,Cornelius Schröder; Jakob H. Macke,,0,https://openreview.net/forum?id=xC7SYAZygF,
icml,2024,conf/icml/icml2024,,Graph-based Time Series Clustering for End-to-End Hierarchical Forecasting.,Andrea Cini; Danilo P. Mandic; Cesare Alippi,,0,https://openreview.net/forum?id=nd47Za5jk5,
icml,2024,conf/icml/icml2024,,Towards Understanding the Word Sensitivity of Attention Layers: A Study via Random Features.,Simone Bombari; Marco Mondelli,,0,https://openreview.net/forum?id=JBaPBPrn93,
icml,2024,conf/icml/icml2024,,Diffusive Gibbs Sampling.,Wenlin Chen; Mingtian Zhang; Brooks Paige; José Miguel Hernández-Lobato; David Barber,,0,https://openreview.net/forum?id=QH4mXDEULp,
icml,2024,conf/icml/icml2024,,Score-Based Causal Discovery of Latent Variable Causal Models.,Ignavier Ng; Xinshuai Dong; Haoyue Dai; Biwei Huang; Peter Spirtes; Kun Zhang,,0,https://openreview.net/forum?id=ZdSe1qnuia,
icml,2024,conf/icml/icml2024,,Bayesian Regret Minimization in Offline Bandits.,Marek Petrik; Guy Tennenholtz; Mohammad Ghavamzadeh,,0,https://openreview.net/forum?id=mz55Ox0Igz,
icml,2024,conf/icml/icml2024,,Bringing Motion Taxonomies to Continuous Domains via GPLVM on Hyperbolic manifolds.,Noémie Jaquier; Leonel Rozo; Miguel González Duque; Viacheslav Borovitskiy; Tamim Asfour,,0,https://openreview.net/forum?id=ndVXXmxSC5,
icml,2024,conf/icml/icml2024,,Minimum Norm Interpolation Meets The Local Theory of Banach Spaces.,Gil Kur; Pedro Abdalla; Pierre Bizeul; Fanny Yang,,0,https://openreview.net/forum?id=G4b32bKnBy,
icml,2024,conf/icml/icml2024,,Amortized Variational Deep Kernel Learning.,Alan L. S. Matias; César Lincoln C. Mattos; João Paulo Pordeus Gomes; Diego Mesquita,,0,https://openreview.net/forum?id=MSMKQuZhD5,
icml,2024,conf/icml/icml2024,,MolCRAFT: Structure-Based Drug Design in Continuous Parameter Space.,Yanru Qu; Keyue Qiu; Yuxuan Song; Jingjing Gong; Jiawei Han; Mingyue Zheng; Hao Zhou; Wei-Ying Ma,,0,https://openreview.net/forum?id=KaAQu5rNU1,
icml,2024,conf/icml/icml2024,,Premier-TACO is a Few-Shot Policy Learner: Pretraining Multitask Representation via Temporal Action-Driven Contrastive Loss.,Ruijie Zheng; Yongyuan Liang; Xiyao Wang; Shuang Ma; Hal Daumé III; Huazhe Xu; John Langford; Praveen Palanisamy; Kalyan Shankar Basu; Furong Huang,,0,https://openreview.net/forum?id=KSNl7VgeVr,
icml,2024,conf/icml/icml2024,,Reprompting: Automated Chain-of-Thought Prompt Inference Through Gibbs Sampling.,Weijia Xu; Andrzej Banburski; Nebojsa Jojic,,0,https://openreview.net/forum?id=D8zn1DnTuj,
icml,2024,conf/icml/icml2024,,Provable Risk-Sensitive Distributional Reinforcement Learning with General Function Approximation.,Yu Chen; Xiangcheng Zhang; Siwei Wang; Longbo Huang,,0,https://openreview.net/forum?id=0xmfExPqFf,
icml,2024,conf/icml/icml2024,,FedBPT: Efficient Federated Black-box Prompt Tuning for Large Language Models.,Jingwei Sun; Ziyue Xu; Hongxu Yin; Dong Yang; Daguang Xu; Yudong Liu; Zhixu Du; Yiran Chen; Holger R. Roth,,0,https://openreview.net/forum?id=AoYhtJ4A90,
icml,2024,conf/icml/icml2024,,Data Poisoning Attacks against Conformal Prediction.,Yangyi Li; Aobo Chen; Wei Qian; Chenxu Zhao; Divya Lidder; Mengdi Huai,,0,https://openreview.net/forum?id=f49AkFT5jf,
icml,2024,conf/icml/icml2024,,Robust Data-driven Prescriptiveness Optimization.,Mehran Poursoltani; Erick Delage; Angelos Georghiou,,0,https://openreview.net/forum?id=bNgAdyv7ZP,
icml,2024,conf/icml/icml2024,,Improving SAM Requires Rethinking its Optimization Formulation.,Wanyun Xie; Fabian Latorre; Kimon Antonakopoulos; Thomas Pethick; Volkan Cevher,,0,https://openreview.net/forum?id=k7G4N1x7f9,
icml,2024,conf/icml/icml2024,,Do Efficient Transformers Really Save Computation?,Kai Yang; Jan Ackermann; Zhenyu He; Guhao Feng; Bohang Zhang; Yunzhen Feng; Qiwei Ye; Di He; Liwei Wang,,0,https://openreview.net/forum?id=xLikRS9OhW,
icml,2024,conf/icml/icml2024,,A Generative Approach for Treatment Effect Estimation under Collider Bias: From an Out-of-Distribution Perspective.,Baohong Li; Haoxuan Li; Anpeng Wu; Minqin Zhu; Shiyuan Peng; Qingyu Cao; Kun Kuang,,0,https://openreview.net/forum?id=kUj9b2CezT,
icml,2024,conf/icml/icml2024,,Understanding Diffusion Models by Feynman's Path Integral.,Yuji Hirono; Akinori Tanaka; Kenji Fukushima,,0,https://openreview.net/forum?id=AEqim4X0NV,
icml,2024,conf/icml/icml2024,,Decoupling Learning and Decision-Making: Breaking the O(T) Barrier in Online Resource Allocation with First-Order Methods.,Wenzhi Gao; Chunlin Sun; Chenyu Xue; Yinyu Ye,,0,https://openreview.net/forum?id=1DyruVvVaQ,
icml,2024,conf/icml/icml2024,,SqueezeLLM: Dense-and-Sparse Quantization.,Sehoon Kim; Coleman Hooper; Amir Gholami; Zhen Dong; Xiuyu Li; Sheng Shen; Michael W. Mahoney; Kurt Keutzer,,0,https://openreview.net/forum?id=0jpbpFia8m,
icml,2024,conf/icml/icml2024,,Risk-Sensitive Reward-Free Reinforcement Learning with CVaR.,Xinyi Ni; Guanlin Liu; Lifeng Lai,,0,https://openreview.net/forum?id=XGq30hC5MW,
icml,2024,conf/icml/icml2024,,"Reason for Future, Act for Now: A Principled Architecture for Autonomous LLM Agents.",Zhihan Liu; Hao Hu; Shenao Zhang; Hongyi Guo; Shuqi Ke; Boyi Liu; Zhaoran Wang,,0,https://openreview.net/forum?id=MGkeWJxQVl,
icml,2024,conf/icml/icml2024,,Understanding and Diagnosing Deep Reinforcement Learning.,Ezgi Korkmaz,,0,https://openreview.net/forum?id=s9RKqT7jVM,
icml,2024,conf/icml/icml2024,,Auto-Linear Phenomenon in Subsurface Imaging.,Yinan Feng; Yinpeng Chen; Peng Jin; Shihang Feng; Youzuo Lin,,0,https://openreview.net/forum?id=3ZM8MXGFRA,
icml,2024,conf/icml/icml2024,,"Preference Fine-Tuning of LLMs Should Leverage Suboptimal, On-Policy Data.",Fahim Tajwar; Anikait Singh; Archit Sharma; Rafael Rafailov; Jeff Schneider; Tengyang Xie; Stefano Ermon; Chelsea Finn; Aviral Kumar,,0,https://openreview.net/forum?id=bWNPx6t0sF,
icml,2024,conf/icml/icml2024,,To the Max: Reinventing Reward in Reinforcement Learning.,Grigorii Veviurko; Wendelin Boehmer; Mathijs de Weerdt,,0,https://openreview.net/forum?id=4KQ0VwqPg8,
icml,2024,conf/icml/icml2024,,Individualized Privacy Accounting via Subsampling with Applications in Combinatorial Optimization.,Badih Ghazi; Pritish Kamath; Ravi Kumar; Pasin Manurangsi; Adam Sealfon,,0,https://openreview.net/forum?id=zfmwAaB9Nw,
icml,2024,conf/icml/icml2024,,Evolution-Inspired Loss Functions for Protein Representation Learning.,Chengyue Gong; Adam R. Klivans; James Loy; Tianlong Chen; Qiang Liu; Daniel Jesus Diaz,,0,https://openreview.net/forum?id=y5L8W0KRUX,
icml,2024,conf/icml/icml2024,,Denoising Autoregressive Representation Learning.,Yazhe Li; Jörg Bornschein; Ting Chen,,0,https://openreview.net/forum?id=dW29JZj0G5,
icml,2024,conf/icml/icml2024,,A Tale of Tails: Model Collapse as a Change of Scaling Laws.,Elvis Dohmatob; Yunzhen Feng; Pu Yang; François Charton; Julia Kempe,,0,https://openreview.net/forum?id=KVvku47shW,
icml,2024,conf/icml/icml2024,,Quantum Algorithm for Online Exp-concave Optimization.,Jianhao He; Chengchang Liu; Xutong Liu; Lvzhou Li; John C. S. Lui,,0,https://openreview.net/forum?id=JApt4Ty89Y,
icml,2024,conf/icml/icml2024,,CodeIt: Self-Improving Language Models with Prioritized Hindsight Replay.,Natasha Butt; Blazej Manczak; Auke J. Wiggers; Corrado Rainone; David W. Zhang; Michaël Defferrard; Taco Cohen,,0,https://openreview.net/forum?id=SXVn5IFsrs,
icml,2024,conf/icml/icml2024,,Robust Inverse Graphics via Probabilistic Inference.,Tuan Anh Le; Pavel Sountsov; Matthew Douglas Hoffman; Ben Lee; Brian Patton; Rif A. Saurous,,0,https://openreview.net/forum?id=dwWef5w2cR,
icml,2024,conf/icml/icml2024,,Defense against Backdoor Attack on Pre-trained Language Models via Head Pruning and Attention Normalization.,Xingyi Zhao; Depeng Xu; Shuhan Yuan,,0,https://openreview.net/forum?id=1SiEfsCecd,
icml,2024,conf/icml/icml2024,,ReLU to the Rescue: Improve Your On-Policy Actor-Critic with Positive Advantages.,Andrew Jesson; Chris Lu; Gunshi Gupta; Nicolas Beltran-Velez; Angelos Filos; Jakob Nicolaus Foerster; Yarin Gal,,0,https://openreview.net/forum?id=3umNqxjFad,
icml,2024,conf/icml/icml2024,,Dynamic Memory Compression: Retrofitting LLMs for Accelerated Inference.,Piotr Nawrot; Adrian Lancucki; Marcin Chochowski; David Tarjan; Edoardo M. Ponti,,0,https://openreview.net/forum?id=tDRYrAkOB7,
icml,2024,conf/icml/icml2024,,Fair Risk Control: A Generalized Framework for Calibrating Multi-group Fairness Risks.,Lujing Zhang; Aaron Roth; Linjun Zhang,,0,https://openreview.net/forum?id=6KtXzUUEp4,
icml,2024,conf/icml/icml2024,,Provably Efficient Partially Observable Risk-sensitive Reinforcement Learning with Hindsight Observation.,Tonghe Zhang; Yu Chen; Longbo Huang,,0,https://openreview.net/forum?id=5S8ukkEQr2,
icml,2024,conf/icml/icml2024,,Bagged Deep Image Prior for Recovering Images in the Presence of Speckle Noise.,Xi Chen; Zhewen Hou; Christopher A. Metzler; Arian Maleki; Shirin Jalali,,0,https://openreview.net/forum?id=IoUOhnCmlX,
icml,2024,conf/icml/icml2024,,Position: An Inner Interpretability Framework for AI Inspired by Lessons from Cognitive Neuroscience.,Martina G. Vilas; Federico Adolfi; David Poeppel; Gemma Roig,,0,https://openreview.net/forum?id=66KmnMhGU5,
icml,2024,conf/icml/icml2024,,What Would Gauss Say About Representations? Probing Pretrained Image Models using Synthetic Gaussian Benchmarks.,Ching-Yun Ko; Pin-Yu Chen; Payel Das; Jeet Mohapatra; Luca Daniel,,0,https://openreview.net/forum?id=MmZJ3kJXjX,
icml,2024,conf/icml/icml2024,,How to Leverage Diverse Demonstrations in Offline Imitation Learning.,Sheng Yue; Jiani Liu; Xingyuan Hua; Ju Ren; Sen Lin; Junshan Zhang; Yaoxue Zhang,,0,https://openreview.net/forum?id=oOlooUu2Sb,
icml,2024,conf/icml/icml2024,,"Position: Quo Vadis, Unsupervised Time Series Anomaly Detection?",M. Saquib Sarfraz; Mei-Yen Chen; Lukas Layer; Kunyu Peng; Marios Koulakis,,0,https://openreview.net/forum?id=W7Vqx1Jvc2,
